Investigation.Type,Accident.Number,Event.Date,Location,Country,Injury.Severity,Aircraft.damage,Aircraft.Category,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Year
Accident,CEN19LA290,2019-08-27,"Monroe, WI",United States,Non-Fatal,Substantial,Airplane,BEECH,35,Yes,1.0,Reciprocating,Personal,0.0,1.0,1.0,0.0,Unknown,unknown,2019
Accident,GAA19CA515,2019-08-27,"Kenai, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,DCA19WA211,2019-08-27,"Beijing, China",China,Non-Fatal,Substantial,Airplane,AIRBUS,A330,No,0.0,unknown,unknown,0.0,0.0,0.0,162.0,Unknown,unknown,2019
Accident,WPR19FA244,2019-08-28,"McKenzie Bridge, OR",United States,Fatal,Destroyed,Airplane,CESSNA,172,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA518,2019-08-28,"Ashland, OR",United States,Non-Fatal,Substantial,Airplane,PIPER,PA32RT,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19FA246,2019-08-29,"St. Ignatious, MT",United States,Fatal,Substantial,Airplane,BEECH,33,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA295,2019-08-29,"Olney, TX",United States,Non-Fatal,Substantial,Airplane,AIR TRACTOR,AT502,No,1.0,Turbo Prop,Business,0.0,1.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA292,2019-08-29,"Denver, CO",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,Unknown,unknown,2019
Accident,ANC19LA047,2019-08-29,"Talkeetna, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA-22-150,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,WPR19WA260,2019-08-29,"Gusap, Papua New Guinea",Papua New Guinea,Fatal,Destroyed,Airplane,AIR TRACTOR,AT502,No,0.0,unknown,unknown,1.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,GAA19CA568,2019-08-30,"Prescott, AZ",United States,Non-Fatal,Substantial,Airplane,LUSCOMBE,8,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA537,2019-08-30,"Murrieta, CA",United States,Non-Fatal,Substantial,Airplane,CZECH SPORT,SPORTCRUISER,Yes,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,ANC19LA048,2019-08-30,"Fairbanks, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA-18,No,0.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19TA248,2019-08-30,"Nampa, ID",United States,Non-Fatal,Substantial,Airplane,HALL,Kitfox,Yes,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,unknown,2019
Accident,ANC19CA057,2019-08-30,"Arctic Village, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA22,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19LA247,2019-08-31,"El Monte, CA",United States,Non-Fatal,Substantial,Airplane,CESSNA,510,No,0.0,Turbo Fan,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA299,2019-08-31,"Conroe, TX",United States,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA527,2019-08-31,"Convington, TN",United States,Non-Fatal,Substantial,Airplane,DIAMOND,DA20,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA522,2019-09-01,"Bandera, WA",United States,Non-Fatal,Substantial,Airplane,STINSON,108,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,ERA19LA264,2019-09-01,"Foley, AL",United States,Non-Fatal,Substantial,Airplane,CIRRUS,SR22,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,unknown,2019
Accident,GAA19CA524,2019-09-01,"Manchester, NH",United States,Non-Fatal,Substantial,Airplane,PIPER,PA 28-180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA530,2019-09-01,"Chickaloon, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA 18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19WA272,2019-09-01,"Calamba, Philippines",Philippines,Fatal,Destroyed,Airplane,BEECH,B300,No,0.0,unknown,unknown,9.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,CEN19CA336,2019-09-02,"Taylor, TX",United States,Non-Fatal,Substantial,Airplane,PIPER,PA38,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA520,2019-09-02,"Mackinac Island, MI",United States,Non-Fatal,Substantial,Airplane,PIPER,PA32RT,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,6.0,VMC,unknown,2019
Accident,CEN19LA297,2019-09-02,"Independence, MI",United States,Non-Fatal,Substantial,Airplane,PIPER,J3C,No,0.0,unknown,Personal,0.0,0.0,2.0,0.0,VMC,unknown,2019
Accident,GAA19CA521,2019-09-02,"Beluga, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,ERA19LA263,2019-09-02,"Russellville, AL",United States,Fatal,Destroyed,Airplane,WEATHERLY,620,No,0.0,Reciprocating,Aerial Application,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA302,2019-09-02,"La Grange, TX",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,CEN19LA319,2019-09-02,"Branson, MO",United States,Non-Fatal,Substantial,Airplane,LANCAIR,LC41-550FG,No,1.0,unknown,Personal,0.0,3.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19TA327,2019-09-02,"Tulsa, OK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA60,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,CEN19LA313,2019-09-03,"Mack, CO",United States,Non-Fatal,Substantial,Airplane,JACKSON,Velocity,No,1.0,Reciprocating,Business,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA534,2019-09-03,"Sawyer, MI",United States,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA523,2019-09-03,"San Carlos, CA",United States,Non-Fatal,Substantial,Airplane,CESSNA,A185,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,ANC19LA051,2019-09-03,"Girdwood, AK",United States,Non-Fatal,Substantial,Airplane,LAKE,LA-4-200,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA548,2019-09-04,"LANCASTER, TX",United States,Non-Fatal,Substantial,Airplane,CESSNA,180,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,CEN19LA303,2019-09-04,"Van Wert, OH",United States,Non-Fatal,Substantial,Airplane,PHANTOM AERONAUTICS,X-1,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19FA250,2019-09-04,"Henefer, UT",United States,Fatal,Substantial,Airplane,CESSNA,210,No,1.0,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA539,2019-09-04,"Winfield, AL",United States,Non-Fatal,Substantial,Airplane,PIPER,J3C,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA525,2019-09-05,"Charleston, WV",United States,Non-Fatal,Substantial,Airplane,CESSNA,182,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA526,2019-09-05,"Glendo, WY",United States,Non-Fatal,Substantial,Airplane,PIETENPOL,PIETENPOL AIRCAMPER,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA536,2019-09-05,"TAHLEQUAH, OK",United States,Non-Fatal,Substantial,Airplane,CESSNA,310,No,2.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA538,2019-09-05,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,ANC19LA053,2019-09-05,"Chugiak, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19WA565,2019-09-05,"Racine, Canada",Canada,Fatal,Destroyed,Airplane,CESSNA,172,No,0.0,unknown,unknown,1.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,CEN19LA322,2019-09-06,"Pocahontas, IA",United States,Non-Fatal,Substantial,Airplane,CESSNA,195A,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,CEN19LA304,2019-09-06,"Midlothian, TX",United States,Non-Fatal,Substantial,Airplane,PIPER,PA-28D-180,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19FA251,2019-09-06,"Hood River, OR",United States,Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,ERA19FA265,2019-09-06,"Lady Lake, FL",United States,Fatal,Destroyed,Airplane,VANS,RV-12,Yes,0.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA306,2019-09-07,"Kingsbury, TX",United States,Non-Fatal,Substantial,Airplane,PIETENPOL,Sky Scout,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,unknown,2019
Accident,CEN19FA305,2019-09-07,"Carpenter, WY",United States,Fatal,Destroyed,Airplane,CHAMPION,7GCBC,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA528,2019-09-07,"Lakeport, CA",United States,Non-Fatal,Substantial,Airplane,SIAI MARCHETTI,SM 1019,No,1.0,Turbo Prop,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19TA310,2019-09-07,"Winnsboro, LA",United States,Non-Fatal,Substantial,Airplane,CHAMPION,7KCAB,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,WPR19FA252,2019-09-08,"Las Vegas, NV",United States,Fatal,Destroyed,Airplane,BEECH,C24,No,1.0,Reciprocating,Instructional,2.0,0.0,2.0,0.0,VMC,unknown,2019
Accident,ERA19FA266,2019-09-08,"Marathon, FL",United States,Fatal,Substantial,Airplane,CESSNA,210,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA535,2019-09-08,"TURKEY, TX",United States,Non-Fatal,Substantial,Airplane,AIR TRACTOR,AT 602,No,1.0,Turbo Prop,Personal,0.0,1.0,0.0,1.0,VMC,unknown,2019
Accident,ERA19LA267,2019-09-08,"Berlin, MD",United States,Non-Fatal,Substantial,Airplane,GRUMMAN,G164,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,CEN19FA307,2019-09-08,"Lakeview, SD",United States,Fatal,Substantial,Airplane,CESSNA,140,No,1.0,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA529,2019-09-08,"Mekoryuk, AK",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19FA256,2019-09-08,"La Grande, OR",United States,Fatal,Destroyed,Airplane,PIPER,PA32,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA308,2019-09-09,"WHITEHALL, MI",United States,Fatal,Destroyed,Airplane,CESSNA,150,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA585,2019-09-09,"Keystone Heights, FL",United States,Non-Fatal,Substantial,Airplane,BEECH,23,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19WA553,2019-09-09,"Gransee, Germany",Germany,Fatal,Destroyed,Airplane,CESSNA,208,No,0.0,unknown,unknown,1.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,WPR19LA261,2019-09-09,"Reno, NV",United States,Non-Fatal,Substantial,Airplane,STODDARD HAMILTON,GLASAIR II,Yes,0.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,2019
Accident,ERA19TA276,2019-09-10,"Panama City, FL",United States,Non-Fatal,Substantial,Airplane,BEECH,23,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,WPR19LA253,2019-09-10,"Maricopa, AZ",United States,Non-Fatal,Substantial,Airplane,ERCOUPE,415,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,unknown,2019
Accident,CEN19LA311,2019-09-10,"Grassy Butte, ND",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,unknown,2019
Accident,GAA19CA581,2019-09-11,"Hollywood, FL",United States,Non-Fatal,Substantial,Airplane,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,CEN19LA317,2019-09-11,"Boca Raton, FL",United States,Non-Fatal,Destroyed,Airplane,PIPER,PA28,No,0.0,unknown,Personal,0.0,1.0,1.0,0.0,VMC,unknown,2019
Accident,CEN19MA312,2019-09-11,"Monclova, OH",United States,Fatal,Destroyed,Airplane,CONVAIR,440,No,2.0,Reciprocating,unknown,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA314,2019-09-11,"Colorado Springs, CO",United States,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,ERA19LA268,2019-09-11,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,BEECH,35,No,0.0,unknown,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA315,2019-09-11,"Kingman, KS",United States,Non-Fatal,Substantial,Airplane,PIPER,PA34,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA596,2019-09-11,"Reno, NV",United States,Non-Fatal,Substantial,Airplane,PITTS,S1,Yes,1.0,Reciprocating,Air Race show,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,DCA19CA223,2019-09-11,"Chicago OHare, IL",United States,Non-Fatal,Minor,Airplane,BOMBARDIER,CL 600 2C10,No,0.0,unknown,unknown,0.0,0.0,0.0,114.0,VMC,unknown,2019
Accident,GAA19CA544,2019-09-12,"Hemet, CA",United States,Non-Fatal,Substantial,Airplane,CESSNA,172F,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA542,2019-09-12,"Phoenix, AZ",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA543,2019-09-12,"Memphis, TN",United States,Non-Fatal,Substantial,Airplane,CESSNA,150,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,ERA19LA269,2019-09-12,"Bowie, MD",United States,Non-Fatal,Substantial,Airplane,MOONEY,M20J,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,ERA19LA279,2019-09-12,"Charlotte Amalie,",United States,Non-Fatal,Substantial,Airplane,PIPER,PA23,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Incident,WPR19WA275,2019-09-12,"Nanded, India",India,Non-Fatal,Minor,Airplane,CESSNA,525,No,0.0,unknown,unknown,0.0,0.0,0.0,8.0,Unknown,unknown,2019
Accident,GAA19CA545,2019-09-13,"Caldwell, ID",United States,Non-Fatal,Substantial,Airplane,CESSNA,P206,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,CEN19LA320,2019-09-13,"Hoagland, IN",United States,Non-Fatal,Substantial,Airplane,CIRRUS,SR22,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,IMC,unknown,2019
Accident,GAA19WA595,2019-09-13,"Rio Verda, GO, Brazil",Brazil,Fatal,Substantial,Airplane,COZY,Mark IV,No,0.0,unknown,unknown,2.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,ERA19CA291,2019-09-13,"Sebring, FL",United States,Non-Fatal,Substantial,Airplane,BEECH,55,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA546,2019-09-14,"Chandler, AZ",United States,Non-Fatal,Substantial,Airplane,MOONEY,M20M,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,WPR19LA273,2019-09-14,"Tucumcari, NM",United States,Non-Fatal,Substantial,Airplane,SMYTH,SIDEWINDER,Yes,0.0,unknown,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19LA259,2019-09-14,"Marana, AZ",United States,Non-Fatal,Substantial,Airplane,PIPER,PA28,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,3.0,VMC,unknown,2019
Accident,CEN19LA331,2019-09-14,"Orange, TX",United States,Non-Fatal,Substantial,Airplane,CIRRUS,SR20,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,ERA19WA271,2019-09-15,"Popayan, Colombia",Colombia,Fatal,Destroyed,Airplane,PIPER,PA31,No,0.0,unknown,unknown,7.0,0.0,2.0,0.0,Unknown,unknown,2019
Accident,ERA19LA272,2019-09-15,"Norfolk, VA",United States,Non-Fatal,Substantial,Airplane,DIAMOND,DA40,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA549,2019-09-15,"Kennett, MO",United States,Non-Fatal,Substantial,Airplane,CESSNA,L19,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,CEN19TA321,2019-09-15,"Gulf of Mexico,",United States,Non-Fatal,Destroyed,Airplane,PIPER,PA46,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA551,2019-09-15,"Healy, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA 12,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA555,2019-09-15,"Toklat, AK",United States,Non-Fatal,Substantial,Airplane,CESSNA,175,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,Unk,unknown,2019
Accident,GAA19WA574,2019-09-15,"Pedreguer, Spain",Spain,Fatal,Destroyed,Airplane,CIRRUS,SR22,No,0.0,unknown,unknown,2.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,GAA19CA550,2019-09-16,"Reno, NV",United States,Non-Fatal,Substantial,Airplane,PZL OKECIE,PZL104,No,1.0,Turbo Prop,Personal,0.0,0.0,0.0,3.0,VMC,unknown,2019
Accident,GAA19CA554,2019-09-16,"Owasso, OK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA32R,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,ERA19WA292,2019-09-16,"Guaranta do Norte, Brazil",Brazil,Fatal,Destroyed,Airplane,VANS,RV-10,Yes,0.0,unknown,unknown,2.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,GAA19CA552,2019-09-17,"Palmer, AK",United States,Non-Fatal,Substantial,Airplane,MAULE,M 6-235,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,ERA19LA274,2019-09-17,"Fort Meade, MD",United States,Non-Fatal,Substantial,Airplane,SOCATA,TB9,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA556,2019-09-17,"Naples, FL",United States,Non-Fatal,Substantial,Airplane,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,ERA19FA275,2019-09-17,"Stroudsburg, PA",United States,Fatal,Destroyed,Airplane,VANS,RV 8,Yes,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA584,2019-09-17,"New Meadows, ID",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,CEN19FA323,2019-09-18,"London, OH",United States,Fatal,Destroyed,Airplane,BEECH,V35,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19TA335,2019-09-18,"De Soto, MS",United States,Non-Fatal,Substantial,Airplane,VANS,RV 4,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,unknown,2019
Accident,GAA19CA566,2019-09-18,"Denton, TX",United States,Non-Fatal,Substantial,Airplane,CESSNA,152,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,CEN19LA324,2019-09-19,"Duncan, OK",United States,Non-Fatal,Destroyed,Airplane,BEST OFF,SKYRANGER,Yes,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,WPR19FA263,2019-09-19,"Nixon, NV",United States,Fatal,Destroyed,Airplane,CESSNA,182,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,WPR19FA262,2019-09-19,"Torrance, CA",United States,Fatal,Destroyed,Airplane,CESSNA,177,No,1.0,Reciprocating,Other Work Use,1.0,0.0,1.0,0.0,VMC,unknown,2019
Accident,ERA19TA278,2019-09-20,"Pepperell, MA",United States,Non-Fatal,Substantial,Airplane,CESSNA,208,No,1.0,Turbo Prop,Skydiving,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA562,2019-09-20,"Kotzebue, AK",United States,Non-Fatal,Substantial,Airplane,DE HAVILLAND,BEAVER DHC 2 MK.1,No,1.0,Reciprocating,Other Work Use,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA559,2019-09-20,"Sedona, AZ",United States,Non-Fatal,Substantial,Airplane,PIPER,PA60,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,unknown,2019
Accident,WPR19WA264,2019-09-20,"Coffs Harbour, Australia",Australia,Fatal,Destroyed,Airplane,MOONEY,M20J,No,0.0,unknown,unknown,2.0,0.0,0.0,0.0,Unknown,unknown,2019
Accident,GAA19CA569,2019-09-20,"Fort Wayne, IN",United States,Non-Fatal,Substantial,Airplane,DIAMOND,DA20,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,CEN19FA325,2019-09-21,"Conroe, TX",United States,Fatal,Destroyed,Airplane,CESSNA,A185,No,0.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,CEN19LA326,2019-09-21,"Lancaster, TX",United States,Non-Fatal,Substantial,Airplane,VANS,VANS RV-10,Yes,0.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,unknown,2019
Accident,GAA19WA561,2019-09-21,"Orio al Serio, Italy",Italy,Fatal,Destroyed,Airplane,MOONEY,M20K,No,0.0,unknown,unknown,1.0,0.0,3.0,0.0,Unknown,unknown,2019
Accident,GAA19WA589,2019-09-21,"Baska, Krk Island, Croatia",Croatia,Non-Fatal,Substantial,Airplane,CESSNA,172,No,0.0,unknown,unknown,0.0,0.0,0.0,1.0,Unknown,unknown,2019
Accident,GAA19CA563,2019-09-22,"Mountain Village, AK",United States,Non-Fatal,Substantial,Airplane,DE HAVILLAND,BEAVER DHC 2,No,1.0,Reciprocating,unknown,0.0,0.0,0.0,3.0,VMC,unknown,2019
Accident,ERA19TA277,2019-09-23,"Lakeland, FL",United States,Non-Fatal,Substantial,Airplane,VANS,RV 6,Yes,1.0,Reciprocating,Personal,0.0,0.0,1.0,1.0,Unknown,unknown,2019
Accident,ANC19LA054,2019-09-23,"Beluga, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA 18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA560,2019-09-23,"Rose Hill, KS",United States,Non-Fatal,Substantial,Airplane,THOMAS LEE,Nieuport 11,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA564,2019-09-23,"Skwentna, AK",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA572,2019-09-23,"Boulder, CO",United States,Non-Fatal,Substantial,Airplane,PIPER,PA18,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,unknown,2019
Accident,GAA19CA580,2019-09-23,"Plant City, FL",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,CEN19FA332,2019-09-24,"Prairie Grove, AR",United States,Fatal,Substantial,Airplane,CESSNA,150,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,unknown,2019
Accident,WPR19LA265,2019-09-24,"Gresham, OR",United States,Non-Fatal,Substantial,Airplane,BEECH,35,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,unknown,2019
Accident,ERA19LA282,2019-09-24,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,CESSNA,337,No,2.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,unknown,2019
Accident,ERA19LA280,2019-09-24,"Manville, NJ",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
Accident,GAA19CA591,2019-09-24,"ELIZABETHTOWN, NC",United States,Non-Fatal,Destroyed,Airplane,CESSNA,182,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,2.0,VMC,unknown,2019
Accident,GAA19CA590,2019-09-25,"St. Augustine, FL",United States,Non-Fatal,Substantial,Airplane,CESSNA,172,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,unknown,2019
